"Id","DiffId","ProjId","Language","ProjName","CommitSha","FileName","FileLengthBefore","FileLengthAfter","nEdits","nDeletes","nInserts","nMoves","nUpdates","EditScript","RunTime1","RunTime2","RunTime3","RunTime4","RunTime5","RunTime6","RunTime7","RunTime8","RunTime9","RunTime10","RunTime"
"638","319","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","OmsOrderMapper.xml","705","701","5","2","0","0","3","['<update-node tree=xml-text:  insert into oms_order (id, member_id, coupon_id, order_sn, create_time, member_username, total_amount, freight_amount, promotion_amount, integration_amount, coupon_amount, discount_amount, pay_type, source_type, status, order_type, delivery_company, delivery_sn, auto_confirm_day, integration, growth, promotion_info, bill_type, bill_header, bill_content, bill_receiver_phone, bill_receiver_email, receiver_name, receiver_phone, receiver_post_code, receiver_province, receiver_city, receiver_region, receiver_detail_address, note, confirm_status ) values (#{id,jdbcType=BIGINT}, #{memberId,jdbcType=BIGINT}, #{couponId,jdbcType=BIGINT}, #{orderSn,jdbcType=VARCHAR}, #{createTime,jdbcType=TIMESTAMP}, #{memberUsername,jdbcType=VARCHAR}, #{totalAmount,jdbcType=DECIMAL}, #{freightAmount,jdbcType=DECIMAL}, #{promotionAmount,jdbcType=DECIMAL}, #{integrationAmount,jdbcType=DECIMAL}, #{couponAmount,jdbcType=DECIMAL}, #{discountAmount,jdbcType=DECIMAL}, #{payType,jdbcType=INTEGER}, #{sourceType,jdbcType=INTEGER}, #{status,jdbcType=INTEGER}, #{orderType,jdbcType=INTEGER}, #{deliveryCompany,jdbcType=VARCHAR}, #{deliverySn,jdbcType=VARCHAR}, #{autoConfirmDay,jdbcType=INTEGER}, #{integration,jdbcType=INTEGER}, #{growth,jdbcType=INTEGER}, #{promotionInfo,jdbcType=VARCHAR}, #{billType,jdbcType=INTEGER}, #{billHeader,jdbcType=VARCHAR}, #{billContent,jdbcType=VARCHAR}, #{billReceiverPhone,jdbcType=VARCHAR}, #{billReceiverEmail,jdbcType=VARCHAR}, #{receiverName,jdbcType=VARCHAR}, #{receiverPhone,jdbcType=VARCHAR}, #{receiverPostCode,jdbcType=VARCHAR}, #{receiverProvince,jdbcType=VARCHAR}, #{receiverCity,jdbcType=VARCHAR}, #{receiverRegion,jdbcType=VARCHAR}, #{receiverDetailAddress,jdbcType=VARCHAR}, #{note,jdbcType=VARCHAR}, #{confirmStatus,jdbcType=INTEGER} )  [7232,9173] label= insert into oms_order (member_id, coupon_id, order_sn, create_time, member_username, total_amount, freight_amount, promotion_amount, integration_amount, coupon_amount, discount_amount, pay_type, source_type, status, order_type, delivery_company, delivery_sn, auto_confirm_day, integration, growth, promotion_info, bill_type, bill_header, bill_content, bill_receiver_phone, bill_receiver_email, receiver_name, receiver_phone, receiver_post_code, receiver_province, receiver_city, receiver_region, receiver_detail_address, note, confirm_status) values (#{memberId,jdbcType=BIGINT}, #{couponId,jdbcType=BIGINT}, #{orderSn,jdbcType=VARCHAR}, #{createTime,jdbcType=TIMESTAMP}, #{memberUsername,jdbcType=VARCHAR}, #{totalAmount,jdbcType=DECIMAL}, #{freightAmount,jdbcType=DECIMAL}, #{promotionAmount,jdbcType=DECIMAL}, #{integrationAmount,jdbcType=DECIMAL}, #{couponAmount,jdbcType=DECIMAL}, #{discountAmount,jdbcType=DECIMAL}, #{payType,jdbcType=INTEGER}, #{sourceType,jdbcType=INTEGER}, #{status,jdbcType=INTEGER}, #{orderType,jdbcType=INTEGER}, #{deliveryCompany,jdbcType=VARCHAR}, #{deliverySn,jdbcType=VARCHAR}, #{autoConfirmDay,jdbcType=INTEGER}, #{integration,jdbcType=INTEGER}, #{growth,jdbcType=INTEGER}, #{promotionInfo,jdbcType=VARCHAR}, #{billType,jdbcType=INTEGER}, #{billHeader,jdbcType=VARCHAR}, #{billContent,jdbcType=VARCHAR}, #{billReceiverPhone,jdbcType=VARCHAR}, #{billReceiverEmail,jdbcType=VARCHAR}, #{receiverName,jdbcType=VARCHAR}, #{receiverPhone,jdbcType=VARCHAR}, #{receiverPostCode,jdbcType=VARCHAR}, #{receiverProvince,jdbcType=VARCHAR}, #{receiverCity,jdbcType=VARCHAR}, #{receiverRegion,jdbcType=VARCHAR}, #{receiverDetailAddress,jdbcType=VARCHAR}, #{note,jdbcType=VARCHAR}, #{confirmStatus,jdbcType=INTEGER}) />', '<update-node tree=order: BEFORE [7142,7155] label=AFTER/>', '<update-node tree=order: BEFORE [9293,9306] label=AFTER/>', '<delete-node tree=xml-text:  id,  [9462,9479]/>', '<delete-node tree=xml-text:  #{id,jdbcType=BIGINT},  [12123,12159]/>']","0.655359","0.484993","0.48392","0.525442","0.54985","0.49518","0.483286","0.475792","0.47528","0.475712","0.484457"
"639","1251","13","Java","elastic-search","7631b1383b2702d0cf844c49e54a2fb3794f3d52","TransportActionModule.java","109","98","8","8","0","0","0","['<delete-tree tree=ImportDeclaration [1749,1827]/>', '<delete-tree tree=ImportDeclaration [1828,1906]/>', '<delete-tree tree=ImportDeclaration [2293,2375]/>', '<delete-tree tree=ImportDeclaration [2454,2536]/>', '<delete-tree tree=ExpressionStatement [4410,4469]/>', '<delete-tree tree=ExpressionStatement [4478,4537]/>', '<delete-tree tree=ExpressionStatement [4610,4667]/>', '<delete-tree tree=ExpressionStatement [4676,4733]/>']","0.970958","0.703205","0.757654","0.805375","0.738217","0.721206","0.698462","0.702623","0.69992","0.706694","0.71395"
"640","320","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","OmsOrderOperateHistoryMapper.xml","230","226","5","2","0","0","3","['<update-node tree=xml-text:  insert into oms_order_operate_history (id, order_id, operate_man, create_time, order_status, note ) values (#{id,jdbcType=BIGINT}, #{orderId,jdbcType=BIGINT}, #{operateMan,jdbcType=VARCHAR}, #{createTime,jdbcType=TIMESTAMP}, #{orderStatus,jdbcType=INTEGER}, #{note,jdbcType=VARCHAR} )  [4422,4744] label= insert into oms_order_operate_history (order_id, operate_man, create_time, order_status, note) values (#{orderId,jdbcType=BIGINT}, #{operateMan,jdbcType=VARCHAR}, #{createTime,jdbcType=TIMESTAMP}, #{orderStatus,jdbcType=INTEGER}, #{note,jdbcType=VARCHAR}) />', '<update-node tree=order: BEFORE [4332,4345] label=AFTER/>', '<update-node tree=order: BEFORE [4878,4891] label=AFTER/>', '<delete-node tree=xml-text:  id,  [5063,5080]/>', '<delete-node tree=xml-text:  #{id,jdbcType=BIGINT},  [5478,5514]/>']","0.569163","0.44497","0.433396","0.468795","0.496921","0.438807","0.433422","0.433138","0.433978","0.433176","0.436392"
"641","1252","13","Java","elastic-search","7631b1383b2702d0cf844c49e54a2fb3794f3d52","TransportBroadcastOperationAction.java","310","313","25","6","15","3","1","['<move-tree tree=ImportDeclaration [1753,1802] parent=CompilationUnit [0,13581] at=3/>', '<update-node tree=QualifiedName: org.elasticsearch.action.Actions [1767,1799] label=org.elasticsearch.action.ShardNotActiveException/>', '<insert-tree tree=MethodDeclaration [3747,3837] parent=TypeDeclaration [1810,13580] at=25/>', '<insert-node tree=SingleVariableDeclaration [3347,3372] parent=MethodDeclaration [3252,3374] at=6/>', '<insert-tree tree=FieldDeclaration [3987,4027] parent=TypeDeclaration [3843,11752] at=5/>', '<move-tree tree=SimpleType [4363,4375] parent=SingleVariableDeclaration [3347,3372] at=0/>', '<insert-node tree=SimpleName: clusterState [3360,3372] parent=SingleVariableDeclaration [3347,3372] at=1/>', '<insert-tree tree=SingleMemberAnnotation [9587,9619] parent=MethodDeclaration [9587,9921] at=0/>', '<insert-tree tree=SingleMemberAnnotation [9931,9963] parent=MethodDeclaration [9931,11123] at=0/>', '<insert-node tree=ExpressionStatement [4542,4580] parent=Block [4453,4810] at=2/>', '<insert-tree tree=ExpressionStatement [4635,4677] parent=Block [4453,4810] at=4/>', '<insert-node tree=Assignment [4542,4579] parent=ExpressionStatement [4542,4580] at=0/>', '<insert-node tree=SimpleName: clusterState [4542,4554] parent=Assignment [4542,4579] at=0/>', '<insert-node tree=ASSIGNMENT_OPERATOR: = [4555,4556] parent=Assignment [4542,4579] at=1/>', '<move-tree tree=MethodInvocation [4391,4413] parent=Assignment [4542,4579] at=2/>', '<insert-tree tree=ClassInstanceCreation [7491,7535] parent=METHOD_INVOCATION_ARGUMENTS [7475,7542] at=2/>', '<insert-tree tree=ClassInstanceCreation [5613,5657] parent=METHOD_INVOCATION_ARGUMENTS [5597,5664] at=2/>', '<insert-node tree=SimpleName: clusterState [11707,11719] parent=METHOD_INVOCATION_ARGUMENTS [11681,11719] at=2/>', '<insert-node tree=SimpleName: clusterState [11554,11566] parent=METHOD_INVOCATION_ARGUMENTS [11528,11566] at=2/>', '<delete-node tree=SimpleName: clusterState [4376,4388]/>', '<delete-node tree=VariableDeclarationFragment [4376,4413]/>', '<delete-node tree=VariableDeclarationStatement [4363,4414]/>', '<delete-tree tree=ExpressionStatement [4469,4593]/>', '<delete-node tree=NullLiteral [5529,5533]/>', '<delete-node tree=NullLiteral [7367,7371]/>']","1.05609","0.799153","0.894713","0.90609","0.854168","0.830404","0.805872","0.792402","0.796264","0.793643","0.818138"
"642",,"24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","OmsOrderReturnApplyMapper.xml","563","559","5","2","0","0","3","['<update-node tree=xml-text:  insert into oms_order_return_apply (id, order_id, company_address_id, order_sn, create_time, member_username, return_amount, return_name, return_phone, status, handle_time, product_pic, product_name, brand_name, product_attr, product_count, reason, description, proof_pics, return_post_amount, return_post_status, confirm_return_amount, handle_note, handle_man, receive_man, receive_time, receive_note ) values (#{id,jdbcType=BIGINT}, #{orderId,jdbcType=BIGINT}, #{companyAddressId,jdbcType=BIGINT}, #{orderSn,jdbcType=VARCHAR}, #{createTime,jdbcType=TIMESTAMP}, #{memberUsername,jdbcType=VARCHAR}, #{returnAmount,jdbcType=DECIMAL}, #{returnName,jdbcType=VARCHAR}, #{returnPhone,jdbcType=VARCHAR}, #{status,jdbcType=INTEGER}, #{handleTime,jdbcType=TIMESTAMP}, #{productPic,jdbcType=VARCHAR}, #{productName,jdbcType=VARCHAR}, #{brandName,jdbcType=VARCHAR}, #{productAttr,jdbcType=VARCHAR}, #{productCount,jdbcType=INTEGER}, #{reason,jdbcType=VARCHAR}, #{description,jdbcType=VARCHAR}, #{proofPics,jdbcType=VARCHAR}, #{returnPostAmount,jdbcType=DECIMAL}, #{returnPostStatus,jdbcType=INTEGER}, #{confirmReturnAmount,jdbcType=DECIMAL}, #{handleNote,jdbcType=VARCHAR}, #{handleMan,jdbcType=VARCHAR}, #{receiveMan,jdbcType=VARCHAR}, #{receiveTime,jdbcType=TIMESTAMP}, #{receiveNote,jdbcType=VARCHAR} )  [6408,7839] label= insert into oms_order_return_apply (order_id, company_address_id, order_sn, create_time, member_username, return_amount, return_name, return_phone, status, handle_time, product_pic, product_name, brand_name, product_attr, product_count, reason, description, proof_pics, return_post_amount, return_post_status, confirm_return_amount, handle_note, handle_man, receive_man, receive_time, receive_note) values (#{orderId,jdbcType=BIGINT}, #{companyAddressId,jdbcType=BIGINT}, #{orderSn,jdbcType=VARCHAR}, #{createTime,jdbcType=TIMESTAMP}, #{memberUsername,jdbcType=VARCHAR}, #{returnAmount,jdbcType=DECIMAL}, #{returnName,jdbcType=VARCHAR}, #{returnPhone,jdbcType=VARCHAR}, #{status,jdbcType=INTEGER}, #{handleTime,jdbcType=TIMESTAMP}, #{productPic,jdbcType=VARCHAR}, #{productName,jdbcType=VARCHAR}, #{brandName,jdbcType=VARCHAR}, #{productAttr,jdbcType=VARCHAR}, #{productCount,jdbcType=INTEGER}, #{reason,jdbcType=VARCHAR}, #{description,jdbcType=VARCHAR}, #{proofPics,jdbcType=VARCHAR}, #{returnPostAmount,jdbcType=DECIMAL}, #{returnPostStatus,jdbcType=INTEGER}, #{confirmReturnAmount,jdbcType=DECIMAL}, #{handleNote,jdbcType=VARCHAR}, #{handleMan,jdbcType=VARCHAR}, #{receiveMan,jdbcType=VARCHAR}, #{receiveTime,jdbcType=TIMESTAMP}, #{receiveNote,jdbcType=VARCHAR}) />', '<update-node tree=order: BEFORE [6318,6331] label=AFTER/>', '<update-node tree=order: BEFORE [7970,7983] label=AFTER/>', '<delete-node tree=xml-text:  id,  [8152,8169]/>', '<delete-node tree=xml-text:  #{id,jdbcType=BIGINT},  [10103,10139]/>']","0.610663",,,,,,,,,,
"643",,"24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","OmsOrderReturnReasonMapper.xml","198","196","5","2","0","0","3","['<update-node tree=xml-text:  insert into oms_order_return_reason (id, name, sort, status) values (#{id,jdbcType=BIGINT}, #{name,jdbcType=VARCHAR}, #{sort,jdbcType=INTEGER}, #{status,jdbcType=INTEGER})  [4195,4392] label= insert into oms_order_return_reason (name, sort, status ) values (#{name,jdbcType=VARCHAR}, #{sort,jdbcType=INTEGER}, #{status,jdbcType=INTEGER} ) />', '<update-node tree=order: BEFORE [4105,4118] label=AFTER/>', '<update-node tree=order: BEFORE [4524,4537] label=AFTER/>', '<delete-node tree=xml-text:  id,  [4707,4724]/>', '<delete-node tree=xml-text:  #{id,jdbcType=BIGINT},  [4964,5000]/>']","0.541726",,,,,,,,,,
"644","2130","2","Python","black","591bedc2be0cec92c5f253fd473864c876233114","test_black.py","269","270","5","0","4","1","0","['<insert-tree tree=import_statement [80,89] parent=module [0,10840] at=3/>', '<insert-node tree=boolean_operator [1394,1453] parent=if_statement [1391,2068] at=0/>', '<move-tree tree=comparison_operator [1383,1401] parent=boolean_operator [1394,1453] at=0/>', '<insert-node tree=logical_operator_literal: and [1413,1416] parent=boolean_operator [1394,1453] at=1/>', '<insert-tree tree=not_operator [1417,1453] parent=boolean_operator [1394,1453] at=2/>']","1.90365","1.51304","1.35418","1.36482","1.40152","1.56052","1.34008","1.33123","1.34237","1.31844","1.3595"
"645","1253","13","Java","elastic-search","7631b1383b2702d0cf844c49e54a2fb3794f3d52","TransportBroadcastPingAction.java","88","96","14","0","12","1","1","['<insert-tree tree=ImportDeclaration [1139,1185] parent=CompilationUnit [0,3975] at=6/>', '<insert-tree tree=ImportDeclaration [1186,1247] parent=CompilationUnit [0,3975] at=7/>', '<insert-tree tree=ImportDeclaration [1561,1610] parent=CompilationUnit [0,3975] at=14/>', '<insert-node tree=MethodDeclaration [2466,2705] parent=TypeDeclaration [1612,3975] at=9/>', '<insert-tree tree=MarkerAnnotation [2466,2475] parent=MethodDeclaration [2466,2705] at=0/>', '<insert-node tree=Modifier: protected [2476,2485] parent=MethodDeclaration [2466,2705] at=1/>', '<insert-tree tree=SimpleType [2486,2505] parent=MethodDeclaration [2466,2705] at=2/>', '<insert-node tree=SimpleName: shards [2506,2512] parent=MethodDeclaration [2466,2705] at=3/>', '<move-tree tree=SingleVariableDeclaration [2360,2401] parent=MethodDeclaration [2466,2705] at=4/>', '<insert-tree tree=SingleVariableDeclaration [2543,2568] parent=MethodDeclaration [2466,2705] at=5/>', '<insert-tree tree=Block [2570,2705] parent=MethodDeclaration [2466,2705] at=6/>', '<insert-tree tree=SingleVariableDeclaration [2765,2793] parent=MethodDeclaration [2711,3229] at=4/>', '<insert-tree tree=SingleVariableDeclaration [2833,2858] parent=MethodDeclaration [2711,3229] at=6/>', '<update-node tree=SimpleName: broadcastPingRequest [2381,2401] label=request/>']","0.987872","0.710786","0.78601","1.10066","0.778934","0.723985","0.714627","0.699965","0.699899","0.705588","0.719306"
"646","323","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","OmsOrderSettingMapper.xml","231","229","5","2","0","0","3","['<update-node tree=xml-text:  insert into oms_order_setting (id, flash_order_overtime, normal_order_overtime, confirm_overtime, finish_overtime, comment_overtime ) values (#{id,jdbcType=BIGINT}, #{flashOrderOvertime,jdbcType=INTEGER}, #{normalOrderOvertime,jdbcType=INTEGER}, #{confirmOvertime,jdbcType=INTEGER}, #{finishOvertime,jdbcType=INTEGER}, #{commentOvertime,jdbcType=INTEGER} )  [4482,4876] label= insert into oms_order_setting (flash_order_overtime, normal_order_overtime, confirm_overtime, finish_overtime, comment_overtime ) values (#{flashOrderOvertime,jdbcType=INTEGER}, #{normalOrderOvertime,jdbcType=INTEGER}, #{confirmOvertime,jdbcType=INTEGER}, #{finishOvertime,jdbcType=INTEGER}, #{commentOvertime,jdbcType=INTEGER} ) />', '<update-node tree=order: BEFORE [4392,4405] label=AFTER/>', '<update-node tree=order: BEFORE [5003,5016] label=AFTER/>', '<delete-node tree=xml-text:  id,  [5180,5197]/>', '<delete-node tree=xml-text:  #{id,jdbcType=BIGINT},  [5676,5712]/>']","0.637928","0.429788","0.429243","0.462711","0.577762","0.439312","0.433819","0.426444","0.428244","0.43458","0.4342"
"647","324","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","PmsAlbumMapper.xml","230","226","5","2","0","0","3","['<update-node tree=xml-text:  insert into pms_album (id, name, cover_pic, pic_count, sort, description ) values (#{id,jdbcType=BIGINT}, #{name,jdbcType=VARCHAR}, #{coverPic,jdbcType=VARCHAR}, #{picCount,jdbcType=INTEGER}, #{sort,jdbcType=INTEGER}, #{description,jdbcType=VARCHAR} )  [4262,4551] label= insert into pms_album (name, cover_pic, pic_count, sort, description) values (#{name,jdbcType=VARCHAR}, #{coverPic,jdbcType=VARCHAR}, #{picCount,jdbcType=INTEGER}, #{sort,jdbcType=INTEGER}, #{description,jdbcType=VARCHAR}) />', '<update-node tree=order: BEFORE [4172,4185] label=AFTER/>', '<update-node tree=order: BEFORE [4671,4684] label=AFTER/>', '<delete-node tree=xml-text:  id,  [4840,4857]/>', '<delete-node tree=xml-text:  #{id,jdbcType=BIGINT},  [5239,5275]/>']","0.56874","0.461896","0.424504","0.455983","0.50116","0.441541","0.437996","0.424963","0.426771","0.424463","0.439768"
"648","1254","13","Java","elastic-search","7631b1383b2702d0cf844c49e54a2fb3794f3d52","TransportCountAction.java","94","102","5","0","5","0","0","['<insert-tree tree=ImportDeclaration [1116,1162] parent=CompilationUnit [0,4317] at=6/>', '<insert-tree tree=ImportDeclaration [1163,1224] parent=CompilationUnit [0,4317] at=7/>', '<insert-tree tree=ImportDeclaration [1587,1636] parent=CompilationUnit [0,4317] at=15/>', '<insert-tree tree=MethodDeclaration [2877,3108] parent=TypeDeclaration [1638,4316] at=12/>', '<insert-tree tree=SingleVariableDeclaration [3220,3245] parent=MethodDeclaration [3114,3785] at=6/>']","0.989628","0.738918","0.832249","0.780941","0.760404","0.717828","0.717344","0.729823","0.714673","0.713126","0.734371"
"649","325","24","XML","mall","390132d9e855a765cc5acd28b00393b43228300f","PmsAlbumPicMapper.xml","183","179","5","2","0","0","3","['<update-node tree=xml-text:  insert into pms_album_pic (id, album_id, pic ) values (#{id,jdbcType=BIGINT}, #{albumId,jdbcType=BIGINT}, #{pic,jdbcType=VARCHAR} )  [4041,4196] label= insert into pms_album_pic (album_id, pic) values (#{albumId,jdbcType=BIGINT}, #{pic,jdbcType=VARCHAR}) />', '<update-node tree=order: BEFORE [3951,3964] label=AFTER/>', '<update-node tree=order: BEFORE [4319,4332] label=AFTER/>', '<delete-node tree=xml-text:  id,  [4492,4509]/>', '<delete-node tree=xml-text:  #{id,jdbcType=BIGINT},  [4693,4729]/>']","0.501045","0.438128","0.429623","0.466982","0.520313","0.443891","0.436786","0.430399","0.43198","0.427123","0.437457"
"650",,"13","Java","elastic-search","7631b1383b2702d0cf844c49e54a2fb3794f3d52","TransportFlushAction.java","67","128","64","10","25","8","21","['<move-tree tree=ImportDeclaration [897,946] parent=CompilationUnit [0,5079] at=3/>', '<insert-tree tree=ImportDeclaration [996,1080] parent=CompilationUnit [0,5079] at=4/>', '<insert-tree tree=ImportDeclaration [1130,1176] parent=CompilationUnit [0,5079] at=6/>', '<insert-tree tree=ImportDeclaration [1177,1238] parent=CompilationUnit [0,5079] at=7/>', '<insert-tree tree=ImportDeclaration [1239,1293] parent=CompilationUnit [0,5079] at=8/>', '<insert-tree tree=ImportDeclaration [1294,1342] parent=CompilationUnit [0,5079] at=9/>', '<insert-tree tree=ImportDeclaration [1343,1391] parent=CompilationUnit [0,5079] at=10/>', '<move-tree tree=MethodDeclaration [2536,2641] parent=TypeDeclaration [1601,5079] at=6/>', '<move-tree tree=MethodDeclaration [2450,2530] parent=TypeDeclaration [1601,5079] at=10/>', '<update-node tree=QualifiedName: org.elasticsearch.action.support.replication.TransportIndicesReplicationOperationAction [954,1041] label=org.elasticsearch.ElasticSearchException/>', '<move-tree tree=SingleVariableDeclaration [1629,1658] parent=MethodDeclaration [1791,2060] at=6/>', '<move-tree tree=SingleVariableDeclaration [1594,1627] parent=MethodDeclaration [1791,2060] at=6/>', '<insert-node tree=MethodDeclaration [2177,2272] parent=TypeDeclaration [1601,5079] at=7/>', '<insert-tree tree=MethodDeclaration [2965,3068] parent=TypeDeclaration [1601,5079] at=10/>', '<move-tree tree=SingleVariableDeclaration [2709,2729] parent=MethodDeclaration [3074,3242] at=5/>', '<insert-tree tree=MethodDeclaration [3248,3354] parent=TypeDeclaration [1601,5079] at=12/>', '<insert-tree tree=MethodDeclaration [3360,3692] parent=TypeDeclaration [1601,5079] at=13/>', '<insert-tree tree=MethodDeclaration [3784,4038] parent=TypeDeclaration [1601,5079] at=15/>', '<insert-tree tree=MarkerAnnotation [2177,2186] parent=MethodDeclaration [2177,2272] at=0/>', '<insert-node tree=Modifier: protected [2187,2196] parent=MethodDeclaration [2177,2272] at=1/>', '<move-tree tree=SimpleType [2731,2737] parent=MethodDeclaration [2177,2272] at=2/>', '<insert-node tree=SimpleName: transportShardAction [2204,2224] parent=MethodDeclaration [2177,2272] at=3/>', '<insert-tree tree=Block [2227,2272] parent=MethodDeclaration [2177,2272] at=4/>', '<update-node tree=SimpleName: newRequestInstance [1862,1880] label=newRequest/>', '<update-node tree=SimpleName: newResponseInstance [1965,1984] label=newResponse/>', '<insert-tree tree=SingleVariableDeclaration [2478,2503] parent=MethodDeclaration [2372,2959] at=6/>', '<update-node tree=SimpleName: newIndexRequestInstance [2685,2708] label=newShardRequest/>', '<update-node tree=SimpleName: TransportIndicesReplicationOperationAction [1382,1424] label=TransportBroadcastOperationAction/>', '<update-node tree=SimpleName: indexFlushAction [1709,1725] label=indicesService/>', '<update-node tree=SimpleName: indexResponses [2028,2042] label=shardsResponses/>', '<insert-tree tree=VariableDeclarationStatement [2515,2540] parent=Block [2505,2959] at=0/>', '<insert-tree tree=VariableDeclarationStatement [2549,2570] parent=Block [2505,2959] at=1/>', '<update-node tree=SimpleName: IndexFlushRequest [2667,2684] label=ShardFlushRequest/>', '<insert-tree tree=SimpleType [3128,3140] parent=SingleVariableDeclaration [3128,3146] at=0/>', '<update-node tree=SimpleName: index [2738,2743] label=shard/>', '<update-node tree=SimpleName: TransportIndexFlushAction [1683,1708] label=IndicesService/>', '<update-node tree=SimpleName: transportService [1753,1769] label=threadPool/>', '<update-node tree=SimpleName: threadPool [1787,1797] label=transportService/>', '<update-node tree=SimpleName: indexFlushAction [1799,1815] label=indicesService/>', '<move-tree tree=ClassInstanceCreation [2079,2098] parent=ReturnStatement [2896,2953] at=0/>', '<insert-node tree=SimpleName: successfulShards [2921,2937] parent=ClassInstanceCreation [2903,2952] at=1/>', '<insert-node tree=SimpleName: failedShards [2939,2951] parent=ClassInstanceCreation [2903,2952] at=2/>', '<insert-tree tree=MethodInvocation [3209,3222] parent=ClassInstanceCreation [3187,3235] at=1/>', '<insert-tree tree=MethodInvocation [3224,3234] parent=ClassInstanceCreation [3187,3235] at=2/>', '<insert-tree tree=Block [2773,2820] parent=IfStatement [2741,2877] at=1/>', '<insert-tree tree=Block [2826,2877] parent=IfStatement [2741,2877] at=2/>', '<update-node tree=SimpleName: IndexFlushRequest [2766,2783] label=ShardFlushRequest/>', '<update-node tree=SimpleName: indexResponses [2128,2142] label=shardsResponses/>', '<update-node tree=SimpleName: IndexFlushResponse [2172,2190] label=ShardFlushResponse/>', '<update-node tree=SimpleName: indexFlushResponse [2191,2209] label=shardCountResponse/>', '<update-node tree=SimpleName: indexFlushResponse [2272,2290] label=shardCountResponse/>', '<update-node tree=INFIX_EXPRESSION_OPERATOR: != [2291,2293] label===/>', '<update-node tree=SimpleName: IndexFlushResponse [2213,2231] label=ShardFlushResponse/>', '<update-node tree=SimpleName: indexResponses [2233,2247] label=shardsResponses/>', '<delete-tree tree=SimpleType [1454,1471]/>', '<delete-tree tree=SimpleType [1473,1491]/>', '<delete-tree tree=SimpleType [2054,2067]/>', '<delete-node tree=SimpleName: response [2068,2076]/>', '<delete-node tree=VariableDeclarationFragment [2068,2098]/>', '<delete-node tree=VariableDeclarationStatement [2054,2099]/>', '<delete-tree tree=Block [2300,2403]/>', '<delete-node tree=SimpleName: response [2429,2437]/>', '<delete-node tree=SimpleName: request [2784,2791]/>', '<delete-node tree=SimpleName: index [2793,2798]/>']","0.894548",,,,,,,,,,
